run,transGenerateTime,transStart,elapsed,latency,dblatency,ttype,rbk,dskipped,Value_real,abort,Prioity,error
495,204,204,332,128,128,NEW_ORDER,0,0,939.61,0,0
495,191,191,332,141,141,NEW_ORDER,0,0,522.06,0,0
495,233,233,332,99,99,NEW_ORDER,0,0,614.71,0,0
495,263,263,332,69,69,NEW_ORDER,0,0,803.29,0,0
495,54,54,332,278,278,NEW_ORDER,0,0,511.49,0,0
495,59,59,283,224,224,NEW_ORDER,0,0,785.44,0,0
495,246,246,333,87,87,NEW_ORDER,0,0,581.61,0,0
495,236,236,335,99,99,NEW_ORDER,0,0,622.79,0,0
495,262,262,335,73,73,NEW_ORDER,0,0,522.06,0,0
495,73,73,336,263,263,NEW_ORDER,0,0,522.06,0,0
495,86,86,336,250,250,NEW_ORDER,0,0,785.44,0,0
495,172,172,336,164,164,NEW_ORDER,0,0,638.13,0,0
495,117,117,338,221,221,NEW_ORDER,0,0,939.61,0,0
495,67,68,338,270,270,NEW_ORDER,0,0,533.96,0,0
495,231,231,339,108,108,NEW_ORDER,0,0,669.63,0,0
495,207,207,341,134,134,NEW_ORDER,0,0,785.44,0,0
495,269,269,341,72,72,NEW_ORDER,0,0,803.29,0,0
495,137,138,342,204,204,NEW_ORDER,0,0,610.93,0,0
495,228,228,342,114,114,NEW_ORDER,0,0,614.71,0,0
495,242,242,343,101,101,NEW_ORDER,0,0,511.49,0,0
495,71,71,343,272,272,NEW_ORDER,0,0,511.49,0,0
495,123,123,348,225,225,NEW_ORDER,0,0,678.30,0,0
495,240,240,348,108,108,NEW_ORDER,0,0,611.74,0,0
495,272,272,348,76,76,NEW_ORDER,0,0,678.30,0,0
495,164,164,350,186,186,NEW_ORDER,0,0,939.61,0,0
495,248,248,351,103,103,NEW_ORDER,0,0,939.61,0,0
495,73,73,353,280,280,NEW_ORDER,0,0,614.71,0,0
495,249,249,353,104,104,NEW_ORDER,0,0,669.63,0,0
495,126,126,353,227,227,NEW_ORDER,0,0,678.30,0,0
495,248,248,353,105,105,NEW_ORDER,0,0,522.06,0,0
495,280,280,354,74,74,NEW_ORDER,0,0,522.06,0,0
495,89,89,354,265,265,NEW_ORDER,0,0,622.79,0,0
495,191,191,354,163,163,NEW_ORDER,0,0,785.44,0,0
495,232,233,355,122,122,NEW_ORDER,0,0,522.06,0,0
495,59,59,355,296,296,NEW_ORDER,0,0,511.49,0,0
495,337,337,356,19,19,NEW_ORDER,0,0,803.29,0,0
495,220,221,357,136,136,NEW_ORDER,0,0,669.63,0,0
495,339,339,357,18,18,NEW_ORDER,0,0,803.29,0,0
495,103,103,359,256,256,NEW_ORDER,0,0,939.61,0,0
495,262,262,359,97,97,NEW_ORDER,0,0,866.16,0,0
495,335,335,359,24,24,NEW_ORDER,0,0,581.61,0,0
495,68,68,359,291,291,NEW_ORDER,0,0,638.13,0,0
495,256,256,360,104,104,NEW_ORDER,0,0,785.44,0,0
495,220,220,362,142,142,NEW_ORDER,0,0,511.49,0,0
495,47,51,362,311,311,NEW_ORDER,0,0,533.96,0,0
495,336,336,362,26,26,NEW_ORDER,0,0,803.29,0,0
495,243,243,367,124,124,NEW_ORDER,0,0,785.44,0,0
495,126,126,367,241,241,NEW_ORDER,0,0,511.49,0,0
495,125,125,367,242,242,NEW_ORDER,0,0,614.71,0,0
495,72,72,369,297,297,NEW_ORDER,0,0,614.71,0,0
495,192,192,370,178,178,NEW_ORDER,0,0,678.30,0,0
495,100,100,371,271,271,NEW_ORDER,0,0,610.93,0,0
495,91,92,372,280,280,NEW_ORDER,0,0,669.63,0,0
495,259,259,372,113,113,NEW_ORDER,0,0,785.44,0,0
495,124,124,372,248,248,NEW_ORDER,0,0,622.79,0,0
495,353,353,372,19,19,NEW_ORDER,0,0,669.63,0,0
495,257,257,372,115,115,NEW_ORDER,0,0,678.30,0,0
495,59,59,374,315,315,NEW_ORDER,0,0,511.49,0,0
495,267,267,375,108,108,NEW_ORDER,0,0,939.61,0,0
495,182,182,375,193,193,NEW_ORDER,0,0,611.74,0,0
495,252,252,375,123,123,NEW_ORDER,0,0,669.63,0,0
495,336,336,375,39,39,NEW_ORDER,0,0,522.06,0,0
495,256,256,375,119,119,NEW_ORDER,0,0,939.61,0,0
495,221,221,376,155,155,NEW_ORDER,0,0,522.06,0,0
495,331,331,378,47,47,NEW_ORDER,0,0,866.16,0,0
495,260,260,379,119,119,NEW_ORDER,0,0,522.06,0,0
495,282,282,379,97,97,NEW_ORDER,0,0,511.49,0,0
495,256,256,380,124,124,NEW_ORDER,0,0,638.13,0,0
495,85,86,381,295,295,NEW_ORDER,0,0,785.44,0,0
495,343,343,381,38,38,NEW_ORDER,0,0,803.29,0,0
495,248,248,381,133,133,NEW_ORDER,0,0,939.61,0,0
495,70,70,382,312,312,NEW_ORDER,0,0,533.96,0,0
495,339,339,382,43,43,NEW_ORDER,0,0,581.61,0,0
495,347,347,385,38,38,NEW_ORDER,0,0,785.44,0,0
495,178,179,387,208,208,NEW_ORDER,0,0,614.71,0,0
495,334,334,387,53,53,NEW_ORDER,0,0,678.30,0,0
495,243,243,387,144,144,NEW_ORDER,0,0,511.49,0,0
495,88,88,389,301,301,NEW_ORDER,0,0,614.71,0,0
495,343,343,389,46,46,NEW_ORDER,0,0,622.79,0,0
495,205,205,389,184,184,NEW_ORDER,0,0,610.93,0,0
495,339,339,391,52,52,NEW_ORDER,0,0,678.30,0,0
495,277,277,395,118,118,NEW_ORDER,0,0,669.63,0,0
495,57,57,395,338,338,NEW_ORDER,0,0,785.44,0,0
495,72,72,396,324,324,NEW_ORDER,0,0,511.49,0,0
495,344,344,398,54,54,NEW_ORDER,0,0,866.16,0,0
495,332,332,398,66,66,NEW_ORDER,0,0,669.63,0,0
495,341,341,399,58,58,NEW_ORDER,0,0,638.13,0,0
495,272,272,399,127,127,NEW_ORDER,0,0,522.06,0,0
495,347,347,400,53,53,NEW_ORDER,0,0,522.06,0,0
495,75,75,402,327,327,NEW_ORDER,0,0,522.06,0,0
495,88,88,402,314,314,NEW_ORDER,0,0,785.44,0,0
495,373,373,402,29,29,NEW_ORDER,0,0,803.29,0,0
495,352,352,402,50,50,NEW_ORDER,0,0,939.61,0,0
495,250,250,402,152,152,NEW_ORDER,0,0,939.61,0,0
495,8,51,402,351,351,NEW_ORDER,0,0,533.96,0,0
495,348,348,405,57,57,NEW_ORDER,0,0,511.49,0,0
495,223,223,405,182,182,NEW_ORDER,0,0,611.74,0,0
495,377,377,405,28,28,NEW_ORDER,0,0,785.44,0,0
495,253,253,409,156,156,NEW_ORDER,0,0,622.79,0,0
495,96,96,409,313,313,NEW_ORDER,0,0,614.71,0,0
495,391,391,410,19,19,NEW_ORDER,0,0,939.61,0,0
495,183,183,410,227,227,NEW_ORDER,0,0,614.71,0,0
495,370,371,412,41,41,NEW_ORDER,0,0,581.61,0,0
495,358,358,412,54,54,NEW_ORDER,0,0,678.30,0,0
495,384,385,414,29,29,NEW_ORDER,0,0,669.63,0,0
495,382,382,414,32,32,NEW_ORDER,0,0,511.49,0,0
495,393,393,414,21,21,NEW_ORDER,0,0,614.71,0,0
495,390,390,414,24,24,NEW_ORDER,0,0,678.30,0,0
495,368,368,414,46,46,NEW_ORDER,0,0,678.30,0,0
495,396,396,414,18,18,NEW_ORDER,0,0,629.70,0,0
495,335,335,415,80,80,NEW_ORDER,0,0,610.93,0,0
495,193,193,415,222,222,NEW_ORDER,0,0,669.63,0,0
495,240,240,415,175,175,NEW_ORDER,0,0,511.49,0,0
495,349,349,419,70,70,NEW_ORDER,0,0,669.63,0,0
495,280,280,419,139,139,NEW_ORDER,0,0,638.13,0,0
495,228,229,420,191,191,NEW_ORDER,0,0,522.06,0,0
495,261,261,420,159,159,NEW_ORDER,0,0,785.44,0,0
495,85,85,420,335,335,NEW_ORDER,0,0,533.96,0,0
495,343,343,420,77,77,NEW_ORDER,0,0,522.06,0,0
495,385,385,422,37,37,NEW_ORDER,0,0,803.29,0,0
495,366,366,422,56,56,NEW_ORDER,0,0,866.16,0,0
495,259,259,422,163,163,NEW_ORDER,0,0,785.44,0,0
495,356,356,422,66,66,NEW_ORDER,0,0,522.06,0,0
495,356,357,424,67,67,NEW_ORDER,0,0,511.49,0,0
495,241,241,427,186,186,NEW_ORDER,0,0,611.74,0,0
495,374,374,427,53,53,NEW_ORDER,0,0,939.61,0,0
495,343,343,427,84,84,NEW_ORDER,0,0,939.61,0,0
495,250,250,428,178,178,NEW_ORDER,0,0,622.79,0,0
495,403,404,428,24,24,NEW_ORDER,0,0,614.71,0,0
495,388,388,431,43,43,NEW_ORDER,0,0,614.71,0,0
495,393,393,431,38,38,NEW_ORDER,0,0,939.61,0,0
495,379,379,434,55,55,NEW_ORDER,0,0,678.30,0,0
495,379,379,435,56,56,NEW_ORDER,0,0,669.63,0,0
495,380,380,436,56,56,NEW_ORDER,0,0,522.06,0,0
495,356,357,436,79,79,NEW_ORDER,0,0,511.49,0,0
495,347,347,436,89,89,NEW_ORDER,0,0,678.30,0,0
495,336,336,437,101,101,NEW_ORDER,0,0,610.93,0,0
495,394,394,438,44,44,NEW_ORDER,0,0,511.49,0,0
495,389,389,438,49,49,NEW_ORDER,0,0,669.63,0,0
495,414,414,439,25,25,NEW_ORDER,0,0,803.29,0,0
495,408,408,439,31,31,NEW_ORDER,0,0,614.71,0,0
495,393,393,439,46,46,NEW_ORDER,0,0,581.61,0,0
495,388,388,439,51,51,NEW_ORDER,0,0,522.06,0,0
495,369,369,441,72,72,NEW_ORDER,0,0,866.16,0,0
495,350,350,441,91,91,NEW_ORDER,0,0,522.06,0,0
495,265,265,442,177,177,NEW_ORDER,0,0,638.13,0,0
495,281,281,442,161,161,NEW_ORDER,0,0,669.63,0,0
495,424,424,443,19,19,NEW_ORDER,0,0,803.29,0,0
495,401,401,445,44,44,NEW_ORDER,0,0,511.49,0,0
495,278,278,445,167,167,NEW_ORDER,0,0,785.44,0,0
495,116,116,446,330,330,NEW_ORDER,0,0,785.44,0,0
495,423,423,447,24,24,NEW_ORDER,0,0,678.30,0,0
495,54,54,447,393,393,NEW_ORDER,0,0,533.96,0,0
495,205,208,448,240,240,NEW_ORDER,0,0,611.74,0,0
495,407,407,449,42,42,NEW_ORDER,0,0,622.79,0,0
495,350,350,451,101,101,NEW_ORDER,0,0,939.61,0,0
495,426,426,456,30,30,NEW_ORDER,0,0,629.70,0,0
495,434,434,456,22,22,NEW_ORDER,0,0,614.71,0,0
495,91,91,456,365,365,NEW_ORDER,0,0,522.06,0,0
495,410,410,456,46,46,NEW_ORDER,0,0,614.71,0,0
495,363,363,456,93,93,NEW_ORDER,0,0,669.63,0,0
495,402,403,457,54,54,NEW_ORDER,0,0,678.30,0,0
495,114,114,457,343,343,NEW_ORDER,0,0,511.49,0,0
495,359,360,457,97,97,NEW_ORDER,0,0,939.61,0,0
495,395,395,464,69,69,NEW_ORDER,0,0,866.16,0,0
495,225,225,464,239,239,NEW_ORDER,0,0,610.93,0,0
495,415,416,464,48,48,NEW_ORDER,0,0,614.71,0,0
495,62,62,464,402,402,NEW_ORDER,0,0,785.44,0,0
495,440,440,465,25,25,NEW_ORDER,0,0,803.29,0,0
495,351,351,465,114,114,NEW_ORDER,0,0,522.06,0,0
495,392,392,465,73,73,NEW_ORDER,0,0,669.63,0,0
495,387,387,466,79,79,NEW_ORDER,0,0,678.30,0,0
495,439,439,466,27,27,NEW_ORDER,0,0,785.44,0,0
495,58,58,466,408,408,NEW_ORDER,0,0,533.96,0,0
495,8,52,467,415,415,NEW_ORDER,0,0,611.74,0,0
495,437,437,467,30,30,NEW_ORDER,0,0,581.61,0,0
495,388,388,467,79,79,NEW_ORDER,0,0,511.49,0,0
495,395,395,467,72,72,NEW_ORDER,0,0,803.29,0,0
495,337,337,469,132,132,NEW_ORDER,0,0,939.61,0,0
495,396,396,469,73,73,NEW_ORDER,0,0,511.49,0,0
495,423,423,470,47,47,NEW_ORDER,0,0,622.79,0,0
495,260,260,470,210,210,NEW_ORDER,0,0,785.44,0,0
495,249,249,471,222,222,NEW_ORDER,0,0,522.06,0,0
495,438,438,470,32,32,NEW_ORDER,0,0,678.30,0,0
495,404,404,471,67,67,NEW_ORDER,0,0,669.63,0,0
495,441,441,472,31,31,NEW_ORDER,0,0,803.29,0,0
495,447,447,475,28,28,NEW_ORDER,0,0,939.61,0,0
495,432,432,476,44,44,NEW_ORDER,0,0,629.70,0,0
495,81,81,476,395,395,NEW_ORDER,0,0,511.49,0,0
495,441,441,477,36,36,NEW_ORDER,0,0,614.71,0,0
495,420,420,477,57,57,NEW_ORDER,0,0,669.63,0,0
495,375,375,477,102,102,NEW_ORDER,0,0,939.61,0,0
495,101,101,479,378,378,NEW_ORDER,0,0,638.13,0,0
495,453,453,479,26,26,NEW_ORDER,0,0,614.71,0,0
495,223,223,479,256,256,NEW_ORDER,0,0,522.06,0,0
495,445,445,484,39,39,NEW_ORDER,0,0,803.29,0,0
495,241,241,484,243,243,NEW_ORDER,0,0,785.44,0,0
495,434,434,484,50,50,NEW_ORDER,0,0,581.61,0,0
495,423,424,484,60,60,NEW_ORDER,0,0,533.96,0,0
495,130,130,485,355,355,NEW_ORDER,0,0,611.74,0,0
495,441,442,484,42,42,NEW_ORDER,0,0,614.71,0,0
495,377,377,485,108,108,NEW_ORDER,0,0,610.93,0,0
495,429,429,485,56,56,NEW_ORDER,0,0,669.63,0,0
495,351,351,485,134,134,NEW_ORDER,0,0,522.06,0,0
495,430,430,486,56,56,NEW_ORDER,0,0,511.49,0,0
495,407,407,486,79,79,NEW_ORDER,0,0,866.16,0,0
495,408,408,487,79,79,NEW_ORDER,0,0,678.30,0,0
495,433,433,487,54,54,NEW_ORDER,0,0,511.49,0,0
495,390,390,487,97,97,NEW_ORDER,0,0,669.63,0,0
495,403,403,488,85,85,NEW_ORDER,0,0,785.44,0,0
495,357,357,489,132,132,NEW_ORDER,0,0,522.06,0,0
495,439,439,489,50,50,NEW_ORDER,0,0,678.30,0,0
495,457,457,490,33,33,NEW_ORDER,0,0,803.29,0,0
495,408,408,491,83,83,NEW_ORDER,0,0,939.61,0,0
495,435,435,493,58,58,NEW_ORDER,0,0,629.70,0,0
495,385,385,479,94,94,NEW_ORDER,0,0,678.30,0,0
495,266,266,496,230,230,NEW_ORDER,0,0,669.63,0,0
495,451,451,496,45,45,NEW_ORDER,0,0,511.49,0,0
495,429,429,497,68,68,NEW_ORDER,0,0,638.13,0,0
